id	SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA	Class
S_enterica_LT2_RAND_172	-51.2	0	1000	0	0	0	0	0.021164021	0.015873016	0.010582011	0.010582011	0.010582011	0.015873016	0.010582011	0.005291005	0.010582011	0.015873016	0.005291005	0.010582011	0.010582011	0.005291005	0	0.010582011	0.021164021	0	0.005291005	0.005291005	0	0.005291005	0.021164021	0	0	0.010582011	0.021164021	0	0	0	0.005291005	0.005291005	0.005291005	0	0	0.010582011	0	0.015873016	0.005291005	0	0	0.005291005	0.005291005	0	0.005291005	0.010582011	0.010582011	0	0	0	0.010582011	0.005291005	0.010582011	0.005291005	0	0	0.010582011	0.015873016	0.026455026	0.010582011	0.005291005	0	0.005291005	0	0	0.005291005	0	0.005291005	0.005291005	0.005291005	0	0.005291005	0.005291005	0.005291005	0.015873016	0.015873016	0.010582011	0.031746032	0.021164021	0	0	0	0.015873016	0	0	0.026455026	0.005291005	0.021164021	0.047619048	0.005291005	0.015873016	0.005291005	0.010582011	0	0	0	0.005291005	0	0.015873016	0.010582011	0.010582011	0.005291005	0.015873016	0	0	0	0.005291005	0	0.031746032	0	0	0.015873016	0.010582011	0	0.015873016	0.010582011	0.010582011	0.026455026	0.005291005	0.005291005	0.005291005	0	0	0	0.005291005	0.010582011	0	0.005291005	0	0	0.005291005	0.005291005	0	0.021164021	0	0.005291005	0
S_enterica_LT2_RAND_173	-11.6	-28	1000	0	0	0	0	0.025316456	0.025316456	0.012658228	0.012658228	0.025316456	0.025316456	0.025316456	0.012658228	0	0	0	0.025316456	0	0	0	0.012658228	0.012658228	0	0.012658228	0.012658228	0	0.012658228	0.012658228	0	0	0.012658228	0.037974684	0	0	0	0.012658228	0	0	0	0	0	0	0.025316456	0	0	0	0	0.012658228	0	0.012658228	0	0.012658228	0	0	0	0	0	0.012658228	0	0	0	0.012658228	0	0.025316456	0.025316456	0	0	0	0	0	0	0	0	0	0.012658228	0	0	0	0	0.025316456	0.025316456	0	0.012658228	0.025316456	0	0	0	0.012658228	0	0	0.012658228	0	0.025316456	0.037974684	0	0.025316456	0.012658228	0.012658228	0	0	0	0	0	0.012658228	0	0.025316456	0.012658228	0	0	0	0	0	0	0.025316456	0	0	0.012658228	0.012658228	0	0.025316456	0.012658228	0.012658228	0.012658228	0.012658228	0	0	0	0	0	0.012658228	0.025316456	0	0.012658228	0	0	0.012658228	0	0	0.037974684	0	0.012658228	0
S_enterica_LT2_RAND_174	-17.7	-1000	1000	0	0	0	0	0.017857143	0	0	0.017857143	0	0	0	0	0	0	0	0	0	0.017857143	0	0	0	0	0	0	0.017857143	0.017857143	0	0	0	0.017857143	0.017857143	0	0	0	0	0	0	0	0.017857143	0	0	0.035714286	0	0	0	0	0	0	0	0	0	0.017857143	0	0.053571429	0	0.035714286	0.035714286	0.035714286	0	0	0	0	0.017857143	0	0	0	0.017857143	0.035714286	0	0.017857143	0	0	0.035714286	0.017857143	0	0.017857143	0	0	0	0.017857143	0	0.017857143	0.017857143	0	0	0	0	0	0.017857143	0.035714286	0.017857143	0	0.053571429	0	0	0	0	0	0.017857143	0	0	0.017857143	0	0	0	0	0	0.017857143	0.017857143	0	0.017857143	0.017857143	0	0	0.017857143	0	0.017857143	0.035714286	0.017857143	0	0	0.035714286	0	0	0	0	0	0.017857143	0.035714286	0	0	0	0	0	0.017857143	0	0	0	0	0	0
S_enterica_LT2_RAND_175	-33.8	-39	1000	0	1	0	1	0	0.014184397	0.007092199	0.014184397	0.007092199	0.014184397	0	0.007092199	0.007092199	0.014184397	0	0	0.007092199	0.014184397	0.021276596	0	0	0.007092199	0	0.007092199	0	0.021276596	0.007092199	0.007092199	0	0.014184397	0	0	0.007092199	0	0	0.007092199	0	0	0	0.007092199	0.007092199	0.035460993	0.007092199	0	0.007092199	0.007092199	0	0	0	0.007092199	0	0.007092199	0	0.021276596	0	0.007092199	0.035460993	0.014184397	0.007092199	0.021276596	0.007092199	0	0.014184397	0.007092199	0	0	0.014184397	0.007092199	0	0.021276596	0.014184397	0.007092199	0.007092199	0.014184397	0.007092199	0	0.014184397	0.021276596	0.007092199	0.021276596	0	0.028368794	0.014184397	0	0.007092199	0.007092199	0.007092199	0	0	0.014184397	0.007092199	0.014184397	0.014184397	0.007092199	0	0	0.007092199	0	0.021276596	0.007092199	0.021276596	0	0.007092199	0.007092199	0.021276596	0.007092199	0.007092199	0.007092199	0	0.021276596	0	0	0.014184397	0.007092199	0	0.028368794	0.007092199	0.007092199	0.007092199	0.014184397	0	0.028368794	0	0	0	0	0	0.007092199	0.007092199	0	0	0	0	0	0	0.007092199	0.007092199	0.014184397	0	0.007092199	0
S_enterica_LT2_RAND_176	0	0	0	-30	1	0	1	0.029850746	0.044776119	0	0.029850746	0.044776119	0.014925373	0.014925373	0	0.014925373	0	0	0	0.029850746	0	0	0.014925373	0.014925373	0	0.029850746	0	0.014925373	0	0	0	0.014925373	0	0	0.014925373	0	0.014925373	0.014925373	0.029850746	0.014925373	0.014925373	0.014925373	0	0	0	0	0	0	0	0.014925373	0.014925373	0	0.014925373	0.014925373	0.014925373	0.014925373	0.029850746	0	0	0	0	0	0.014925373	0.014925373	0	0.044776119	0.014925373	0	0	0	0	0.029850746	0	0	0	0.014925373	0	0.014925373	0	0.014925373	0	0	0	0	0	0	0	0	0	0.014925373	0.014925373	0	0.014925373	0	0	0	0.014925373	0.014925373	0	0	0	0	0	0	0	0	0.014925373	0	0	0	0	0.014925373	0	0	0.014925373	0	0	0.014925373	0	0.014925373	0	0	0	0	0	0	0	0	0.014925373	0	0	0	0.014925373	0.029850746	0	0.014925373	0.014925373	0.029850746	0	0	0	0	0.014925373	0
S_enterica_LT2_RAND_177	-5.4	0	1000	0	0	0	0	0.026845638	0	0.013422819	0.013422819	0.020134228	0.013422819	0	0	0.006711409	0.006711409	0.020134228	0	0.006711409	0.020134228	0.013422819	0.006711409	0.013422819	0.006711409	0.013422819	0.013422819	0.013422819	0.006711409	0.006711409	0.006711409	0	0.013422819	0.006711409	0.006711409	0	0.006711409	0	0.006711409	0.006711409	0	0.013422819	0.006711409	0.006711409	0.006711409	0	0.006711409	0	0.006711409	0	0.006711409	0	0.013422819	0.006711409	0	0.006711409	0.013422819	0.020134228	0.006711409	0.006711409	0.020134228	0.020134228	0.033557047	0	0.006711409	0.013422819	0.020134228	0.006711409	0.006711409	0.006711409	0	0.013422819	0.013422819	0	0.013422819	0.020134228	0.006711409	0.006711409	0	0.006711409	0.006711409	0.013422819	0.006711409	0.006711409	0	0.006711409	0	0	0	0.006711409	0	0.013422819	0	0	0.006711409	0.006711409	0.020134228	0.013422819	0	0.006711409	0	0	0.006711409	0.006711409	0	0.006711409	0.006711409	0.006711409	0	0	0	0	0	0.013422819	0	0.006711409	0.006711409	0.006711409	0.006711409	0.006711409	0	0	0	0	0	0.006711409	0.006711409	0.013422819	0.026845638	0.006711409	0.006711409	0	0.013422819	0.013422819	0.020134228	0.006711409	0	0.013422819	0.006711409	0	0.006711409	0.006711409	0.013422819	0
S_enterica_LT2_RAND_178	-39.48	-1000	1000	0	1	0	1	0.024752475	0.00990099	0.00990099	0.004950495	0.01980198	0.00990099	0	0	0.004950495	0.014851485	0	0.004950495	0.004950495	0	0.014851485	0.00990099	0.004950495	0.004950495	0.00990099	0.014851485	0.00990099	0	0.004950495	0.004950495	0.00990099	0.00990099	0	0	0.004950495	0.004950495	0.004950495	0.004950495	0	0.004950495	0	0.00990099	0.00990099	0.024752475	0.004950495	0	0.00990099	0.004950495	0.00990099	0.00990099	0	0.004950495	0.014851485	0.004950495	0.014851485	0.004950495	0.004950495	0.01980198	0.014851485	0.014851485	0.004950495	0.004950495	0.014851485	0.014851485	0.00990099	0.00990099	0	0.004950495	0	0.004950495	0.004950495	0.02970297	0.00990099	0.01980198	0.014851485	0	0.00990099	0.004950495	0.014851485	0.004950495	0.01980198	0	0.004950495	0.004950495	0.004950495	0.004950495	0.004950495	0.00990099	0.004950495	0	0.014851485	0.00990099	0.004950495	0	0.014851485	0.004950495	0.00990099	0.004950495	0.004950495	0	0.004950495	0.004950495	0.004950495	0.01980198	0.00990099	0.004950495	0.00990099	0	0	0.004950495	0	0.004950495	0.014851485	0	0.004950495	0	0.00990099	0	0.024752475	0.00990099	0.004950495	0.00990099	0	0.014851485	0	0.00990099	0.004950495	0.00990099	0	0.01980198	0	0.00990099	0.004950495	0.00990099	0	0.004950495	0.014851485	0.00990099	0	0.004950495	0	0.004950495	0
S_enterica_LT2_RAND_179	-16.6	-1000	1000	0	0	0	0	0.03030303	0	0.03030303	0.02020202	0.02020202	0	0	0.01010101	0.01010101	0	0.01010101	0.01010101	0.01010101	0	0	0.01010101	0	0	0.03030303	0.02020202	0.01010101	0	0	0.01010101	0	0.02020202	0.01010101	0	0	0	0.01010101	0.03030303	0	0	0.01010101	0.01010101	0	0.01010101	0.01010101	0.01010101	0.01010101	0	0	0	0.01010101	0	0.01010101	0	0	0.01010101	0	0	0	0	0	0	0.01010101	0	0.02020202	0.01010101	0	0	0.01010101	0.02020202	0.02020202	0.02020202	0.01010101	0	0.02020202	0	0	0.01010101	0	0	0	0	0.01010101	0.01010101	0	0	0.01010101	0	0.01010101	0.01010101	0.02020202	0.01010101	0	0.01010101	0.02020202	0.01010101	0	0.01010101	0	0	0	0.02020202	0.02020202	0.01010101	0	0	0.02020202	0.01010101	0.02020202	0.01010101	0.01010101	0.01010101	0	0	0.02020202	0.02020202	0	0	0.01010101	0	0.01010101	0	0	0	0.01010101	0	0	0.01010101	0	0.02020202	0.01010101	0.01010101	0.02020202	0.01010101	0	0	0.01010101	0	0	0.01010101	0.01010101	0.01010101	0
S_enterica_LT2_RAND_180	-8.2	-102	1000	0	1	0	1	0.011494253	0	0.022988506	0.011494253	0.011494253	0	0	0.011494253	0.045977011	0	0.022988506	0.011494253	0.022988506	0	0.011494253	0.011494253	0.022988506	0.011494253	0	0.011494253	0.011494253	0.011494253	0	0	0	0	0	0	0	0	0.022988506	0.011494253	0.022988506	0.011494253	0	0.022988506	0	0.022988506	0	0	0.011494253	0.011494253	0	0.011494253	0.011494253	0.011494253	0.011494253	0	0	0	0	0	0	0	0	0.034482759	0	0.011494253	0	0	0.034482759	0.022988506	0.011494253	0	0	0.011494253	0	0	0	0	0	0.022988506	0.011494253	0.011494253	0.011494253	0	0	0	0	0	0	0	0	0	0.022988506	0	0	0	0	0	0	0.022988506	0	0	0	0	0.011494253	0.011494253	0.022988506	0	0.011494253	0	0.011494253	0.011494253	0	0.011494253	0	0	0.034482759	0.011494253	0.011494253	0.011494253	0	0.022988506	0.022988506	0	0	0.011494253	0.011494253	0	0	0	0	0.011494253	0	0.022988506	0.022988506	0	0	0	0	0	0	0	0	0.034482759	0
S_enterica_LT2_RAND_181	-13.2	-83	1000	-21	0	0	0	0	0.013333333	0	0.026666667	0.026666667	0.026666667	0.013333333	0	0	0	0	0	0	0.026666667	0	0	0	0	0	0.04	0.026666667	0	0.013333333	0.013333333	0	0.013333333	0.013333333	0	0	0	0	0	0	0	0	0.026666667	0.013333333	0.013333333	0	0	0.013333333	0	0	0	0	0	0	0.013333333	0	0.026666667	0	0.013333333	0.013333333	0.013333333	0.013333333	0	0	0	0.013333333	0.013333333	0	0	0	0	0	0.04	0.026666667	0.013333333	0.013333333	0.026666667	0	0	0.04	0.013333333	0	0.013333333	0	0.013333333	0	0	0	0	0	0	0.026666667	0.013333333	0	0	0	0	0.013333333	0	0	0	0	0	0.013333333	0.013333333	0	0	0.026666667	0	0	0	0	0	0	0	0.026666667	0	0	0.013333333	0.013333333	0.013333333	0.013333333	0.026666667	0	0	0	0.013333333	0.026666667	0.013333333	0.013333333	0	0	0.04	0	0.013333333	0	0	0	0.013333333	0	0	0	0.013333333	0
S_enterica_LT2_RAND_182	-18.2	-118	1000	0	1	0	1	0.028571429	0.028571429	0.014285714	0.028571429	0.014285714	0.014285714	0.014285714	0	0.014285714	0	0.014285714	0	0	0	0.028571429	0	0	0	0.028571429	0	0	0	0	0.014285714	0.014285714	0.014285714	0.014285714	0	0	0	0	0	0.014285714	0	0	0	0.014285714	0	0	0	0.042857143	0	0	0	0	0	0.014285714	0	0.014285714	0	0	0.014285714	0.014285714	0.014285714	0	0	0	0	0.042857143	0	0.014285714	0	0	0	0	0.014285714	0.042857143	0	0	0	0.014285714	0	0.014285714	0.014285714	0	0	0.014285714	0.014285714	0	0	0	0.014285714	0	0	0.014285714	0.014285714	0.014285714	0	0.042857143	0.014285714	0.014285714	0	0	0	0	0	0	0.014285714	0	0	0	0.014285714	0.014285714	0	0	0	0.014285714	0	0.042857143	0	0	0.014285714	0	0.014285714	0	0	0	0.057142857	0	0	0	0	0	0.014285714	0	0	0.028571429	0	0	0.014285714	0	0	0	0	0	0.014285714	0
S_enterica_LT2_RAND_183	-12.5	0	1000	0	1	0	1	0.015625	0.0078125	0.0078125	0.015625	0	0.0078125	0	0.0078125	0.0234375	0	0	0.03125	0.0234375	0.0078125	0.0078125	0.0078125	0	0	0	0.0078125	0	0.0078125	0.0078125	0	0	0.0078125	0.0078125	0	0.0078125	0.0078125	0	0.0078125	0.0078125	0.015625	0.015625	0.015625	0	0.015625	0	0.0078125	0	0.0078125	0.0234375	0.0078125	0.0078125	0.015625	0.0234375	0.015625	0	0	0	0	0.015625	0.015625	0.0078125	0.0390625	0	0	0.015625	0	0	0	0	0	0.0078125	0.0078125	0	0.0078125	0	0.015625	0.0078125	0	0	0	0.015625	0	0.015625	0.0078125	0	0	0.015625	0.0078125	0	0.0078125	0.015625	0	0	0.015625	0.0078125	0.0078125	0.0078125	0.0078125	0	0	0.0078125	0.015625	0.0078125	0.0078125	0.0078125	0.0390625	0.0078125	0	0	0	0.015625	0.0078125	0.0078125	0	0.0078125	0	0.0078125	0	0	0.0078125	0.015625	0.015625	0	0	0.0078125	0	0.015625	0.03125	0	0.0078125	0.0078125	0.0078125	0.015625	0.0078125	0	0.0078125	0	0.0078125	0	0.015625	0	0.0078125	0
S_enterica_LT2_RAND_184	-32	-114	1000	0	1	0	1	0.007092199	0.007092199	0.014184397	0.007092199	0	0.014184397	0.014184397	0.007092199	0.007092199	0	0.014184397	0.014184397	0.007092199	0	0.007092199	0	0	0	0.007092199	0	0.007092199	0.014184397	0	0	0.007092199	0.014184397	0.014184397	0	0.007092199	0	0.021276596	0	0.014184397	0.007092199	0	0.035460993	0.007092199	0.007092199	0	0	0.007092199	0.014184397	0.014184397	0.014184397	0.007092199	0.007092199	0.007092199	0	0.007092199	0	0.007092199	0.021276596	0	0.028368794	0	0.007092199	0	0	0.028368794	0	0	0.007092199	0	0.007092199	0.014184397	0.014184397	0	0.014184397	0.007092199	0	0.007092199	0.014184397	0.007092199	0	0	0.007092199	0.007092199	0.007092199	0.007092199	0	0.007092199	0.007092199	0.007092199	0.007092199	0.014184397	0	0.007092199	0.021276596	0.014184397	0.007092199	0.007092199	0.021276596	0.007092199	0	0	0.007092199	0.007092199	0.028368794	0.021276596	0	0	0.028368794	0	0.007092199	0	0.014184397	0.007092199	0.007092199	0.014184397	0	0.021276596	0.007092199	0.014184397	0	0.021276596	0	0.007092199	0.014184397	0.014184397	0	0	0	0.007092199	0	0.007092199	0	0	0	0	0	0.007092199	0	0.007092199	0.021276596	0.007092199	0	0
S_enterica_LT2_RAND_185	-47.7	-145	1000	0	1	0	1	0.019230769	0.019230769	0.004807692	0.004807692	0.009615385	0.004807692	0.028846154	0.004807692	0.004807692	0.009615385	0.014423077	0	0.014423077	0	0.004807692	0	0.004807692	0.014423077	0.009615385	0.009615385	0.009615385	0.004807692	0.004807692	0.004807692	0	0.014423077	0.004807692	0.014423077	0.004807692	0.004807692	0.004807692	0	0.009615385	0.009615385	0.014423077	0.004807692	0.014423077	0.004807692	0	0.009615385	0.014423077	0	0	0.004807692	0.004807692	0.019230769	0.004807692	0.004807692	0.004807692	0.004807692	0.004807692	0	0	0.004807692	0.019230769	0.004807692	0	0.009615385	0.009615385	0.009615385	0.004807692	0.009615385	0.014423077	0	0.019230769	0.009615385	0.009615385	0.014423077	0.004807692	0.004807692	0.019230769	0.009615385	0.009615385	0.019230769	0.004807692	0.009615385	0.009615385	0.009615385	0	0.004807692	0	0.014423077	0	0	0.004807692	0.009615385	0.014423077	0.004807692	0.004807692	0.004807692	0.014423077	0	0	0.004807692	0	0.004807692	0.004807692	0.019230769	0.014423077	0.004807692	0.009615385	0.009615385	0.014423077	0	0.009615385	0	0.009615385	0.004807692	0.004807692	0	0.019230769	0.014423077	0.004807692	0.009615385	0.004807692	0.004807692	0.019230769	0.019230769	0.004807692	0.009615385	0.004807692	0.009615385	0	0.004807692	0.004807692	0.004807692	0.009615385	0.004807692	0	0	0.004807692	0.009615385	0	0.004807692	0	0.004807692	0
S_enterica_LT2_RAND_186	-39.2	-1000	1000	0	1	0	1	0.005813953	0	0.029069767	0	0	0.005813953	0.005813953	0.011627907	0.005813953	0.029069767	0.023255814	0.005813953	0.011627907	0.005813953	0	0	0.005813953	0	0	0	0.005813953	0	0	0.005813953	0.011627907	0.011627907	0.005813953	0.005813953	0	0.011627907	0.011627907	0	0.011627907	0	0.005813953	0.01744186	0.011627907	0.005813953	0.005813953	0.005813953	0.011627907	0.011627907	0.005813953	0	0.011627907	0.011627907	0	0.005813953	0	0.023255814	0	0.005813953	0	0	0.023255814	0.005813953	0	0.011627907	0.01744186	0	0.011627907	0	0	0.005813953	0.005813953	0.011627907	0.005813953	0	0.023255814	0	0.005813953	0.005813953	0.005813953	0.005813953	0.005813953	0.023255814	0.011627907	0.011627907	0	0.005813953	0	0.011627907	0.01744186	0.011627907	0.005813953	0.023255814	0.005813953	0	0.005813953	0.005813953	0.023255814	0.005813953	0	0	0	0.005813953	0.005813953	0.023255814	0.011627907	0.011627907	0.005813953	0.011627907	0	0.005813953	0.005813953	0	0.005813953	0	0.011627907	0	0.023255814	0.029069767	0.023255814	0	0.005813953	0.011627907	0.005813953	0.011627907	0.011627907	0.011627907	0	0.005813953	0.005813953	0	0.011627907	0.011627907	0.005813953	0.005813953	0	0	0.011627907	0.005813953	0	0.005813953	0	0.005813953	0
S_enterica_LT2_RAND_187	-26.14	-87	1000	0	0	0	0	0.022900763	0.007633588	0.007633588	0.015267176	0	0.007633588	0.015267176	0	0	0	0	0.007633588	0.015267176	0.007633588	0.015267176	0	0	0	0	0	0	0	0.015267176	0	0.007633588	0.022900763	0.015267176	0.007633588	0.007633588	0	0.007633588	0.030534351	0.007633588	0.015267176	0	0	0	0.007633588	0	0	0.007633588	0.007633588	0	0.007633588	0.015267176	0.007633588	0.007633588	0	0.007633588	0	0.007633588	0.007633588	0	0.015267176	0.007633588	0	0.015267176	0.007633588	0	0	0	0	0	0.015267176	0.015267176	0	0.015267176	0.007633588	0	0	0	0.007633588	0.030534351	0.007633588	0	0.015267176	0	0.038167939	0.007633588	0	0	0	0.007633588	0	0.007633588	0.022900763	0.015267176	0.015267176	0.022900763	0.022900763	0.007633588	0.015267176	0	0	0	0.022900763	0.007633588	0	0	0	0.022900763	0.007633588	0	0.007633588	0.030534351	0.007633588	0.007633588	0	0.007633588	0.015267176	0.030534351	0.007633588	0.007633588	0	0	0.015267176	0	0.015267176	0.015267176	0.022900763	0	0	0.007633588	0.007633588	0	0.007633588	0.015267176	0	0.007633588	0	0	0.007633588	0	0	0.007633588	0	0
S_enterica_LT2_RAND_188	-61.1	0	1000	0	0	0	0	0.017897092	0.011185682	0.017897092	0.008948546	0.006711409	0.017897092	0.004474273	0.006711409	0.006711409	0.011185682	0.011185682	0.008948546	0.022371365	0.011185682	0.017897092	0.011185682	0.004474273	0	0.013422819	0.004474273	0.020134228	0.011185682	0.004474273	0.008948546	0.002237136	0.004474273	0.002237136	0.002237136	0.002237136	0.002237136	0.008948546	0.006711409	0	0.004474273	0.006711409	0.008948546	0.011185682	0.004474273	0.002237136	0.004474273	0.002237136	0.008948546	0.002237136	0.002237136	0.011185682	0.024608501	0.006711409	0	0.006711409	0.011185682	0.002237136	0.002237136	0.011185682	0.008948546	0.017897092	0.026845638	0.008948546	0.029082774	0.008948546	0.011185682	0.002237136	0.006711409	0.002237136	0.002237136	0.006711409	0.006711409	0.006711409	0.008948546	0.002237136	0.006711409	0.022371365	0.006711409	0.004474273	0.006711409	0.004474273	0.004474273	0.002237136	0.011185682	0.002237136	0.004474273	0.002237136	0.004474273	0.002237136	0	0.004474273	0.006711409	0	0.002237136	0.008948546	0.006711409	0	0.008948546	0.004474273	0	0.006711409	0.004474273	0.002237136	0.008948546	0.013422819	0.004474273	0.008948546	0.004474273	0.002237136	0.006711409	0.004474273	0.004474273	0.008948546	0	0.008948546	0.008948546	0.020134228	0.004474273	0	0	0.006711409	0.006711409	0.002237136	0.008948546	0.004474273	0.004474273	0.017897092	0.022371365	0	0.006711409	0.006711409	0.008948546	0.020134228	0.006711409	0	0.002237136	0.013422819	0.004474273	0.002237136	0.008948546	0.006711409	0.006711409	0
S_enterica_LT2_RAND_189	-34	0	1000	0	0	0	0	0.033175355	0.014218009	0.023696682	0.004739336	0	0.023696682	0.004739336	0.009478673	0.009478673	0.004739336	0.009478673	0.014218009	0.018957346	0.018957346	0.009478673	0.004739336	0.004739336	0	0.004739336	0.004739336	0.023696682	0.009478673	0.004739336	0.009478673	0	0.004739336	0.004739336	0.004739336	0.004739336	0	0.014218009	0.004739336	0	0.004739336	0.009478673	0.009478673	0	0	0	0	0	0.014218009	0	0.004739336	0.018957346	0.018957346	0	0	0.014218009	0.018957346	0	0.004739336	0.009478673	0.009478673	0.009478673	0.028436019	0	0.023696682	0.009478673	0.009478673	0	0.004739336	0.004739336	0.004739336	0.004739336	0.004739336	0	0.018957346	0.004739336	0	0.028436019	0.004739336	0.009478673	0.009478673	0.004739336	0	0.004739336	0.018957346	0	0.009478673	0.004739336	0	0	0	0.009478673	0.014218009	0	0.004739336	0.014218009	0.009478673	0	0.014218009	0	0	0	0.004739336	0	0.009478673	0.009478673	0.004739336	0.009478673	0.004739336	0.004739336	0	0.004739336	0	0.009478673	0	0	0.014218009	0.014218009	0.009478673	0	0	0	0.009478673	0	0.004739336	0.009478673	0.004739336	0.018957346	0.033175355	0	0.009478673	0.014218009	0.009478673	0.023696682	0.004739336	0	0	0.009478673	0.004739336	0	0.004739336	0.004739336	0.004739336	0
S_enterica_LT2_RAND_190	-5.6	-347	1000	0	1	0	1	0	0.024691358	0	0	0.024691358	0.012345679	0	0.012345679	0.012345679	0	0	0	0.024691358	0	0	0	0	0.012345679	0.024691358	0	0.012345679	0.037037037	0	0.012345679	0	0.012345679	0	0	0.012345679	0	0.024691358	0.024691358	0	0	0	0.037037037	0	0.024691358	0	0	0	0	0.012345679	0	0.012345679	0.012345679	0	0.012345679	0	0	0	0	0	0	0	0.012345679	0	0.012345679	0	0.012345679	0	0.012345679	0.024691358	0.012345679	0.012345679	0.037037037	0.012345679	0	0	0	0	0.037037037	0.037037037	0.049382716	0.037037037	0	0	0	0	0	0	0	0	0	0	0.012345679	0	0	0	0	0	0	0.024691358	0	0	0	0.012345679	0.024691358	0	0.012345679	0.024691358	0	0	0	0	0	0	0	0.024691358	0.012345679	0.012345679	0.012345679	0	0.012345679	0.024691358	0	0	0.012345679	0	0	0.024691358	0.012345679	0	0	0	0.012345679	0	0	0	0	0	0	0	0.012345679	0.012345679	0	0
S_enterica_LT2_RAND_192	-33.3	0	460	0	0	82	1	0.045774648	0.017605634	0.021126761	0.017605634	0.017605634	0.01056338	0.01056338	0.003521127	0.003521127	0.017605634	0.003521127	0.007042254	0.01056338	0.024647887	0.003521127	0.01056338	0.021126761	0.007042254	0.017605634	0.003521127	0.007042254	0.003521127	0.003521127	0.003521127	0.007042254	0.014084507	0.003521127	0	0	0	0.007042254	0.007042254	0.003521127	0.007042254	0.021126761	0.021126761	0	0.007042254	0.003521127	0.003521127	0.01056338	0	0.003521127	0	0.007042254	0.014084507	0.01056338	0.003521127	0.003521127	0.014084507	0.007042254	0.007042254	0.007042254	0.007042254	0	0.017605634	0.01056338	0.014084507	0.021126761	0.007042254	0	0.01056338	0	0.007042254	0.021126761	0.003521127	0.01056338	0.003521127	0.003521127	0.003521127	0.007042254	0.003521127	0	0	0	0.007042254	0	0.014084507	0	0	0.003521127	0.007042254	0	0.003521127	0.01056338	0.007042254	0.01056338	0.003521127	0.003521127	0.003521127	0.003521127	0.007042254	0.007042254	0	0.003521127	0	0.01056338	0.014084507	0.007042254	0.003521127	0.007042254	0.003521127	0	0	0.003521127	0.007042254	0.014084507	0.003521127	0.014084507	0.007042254	0.003521127	0	0.003521127	0.007042254	0.007042254	0.003521127	0	0.01056338	0	0.003521127	0.007042254	0.017605634	0	0	0.007042254	0.014084507	0.028169014	0.021126761	0.01056338	0.003521127	0	0	0.003521127	0.007042254	0	0.014084507	0
