id	SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA	Class
C_trachomatis_RAND_14	-40.5	0	1000	0	0	0	0	0.014457831	0.007228916	0.014457831	0.014457831	0.014457831	0.01686747	0.007228916	0.004819277	0.012048193	0.007228916	0.002409639	0	0.021686747	0.021686747	0.007228916	0.002409639	0.007228916	0.007228916	0.019277108	0.007228916	0.012048193	0.004819277	0.002409639	0.004819277	0.002409639	0.012048193	0.002409639	0.002409639	0.012048193	0.012048193	0	0.01686747	0.002409639	0.012048193	0.004819277	0.002409639	0.009638554	0.007228916	0.002409639	0.021686747	0.002409639	0.007228916	0.009638554	0	0.009638554	0.014457831	0.012048193	0.009638554	0.004819277	0.009638554	0.014457831	0.007228916	0.009638554	0.007228916	0.007228916	0.019277108	0.009638554	0.012048193	0.012048193	0.012048193	0	0.012048193	0.004819277	0	0.014457831	0.007228916	0.009638554	0.009638554	0	0.007228916	0.019277108	0.004819277	0.002409639	0.009638554	0.009638554	0.004819277	0	0.002409639	0.002409639	0.014457831	0.009638554	0	0.002409639	0	0.009638554	0.004819277	0.002409639	0	0.004819277	0.012048193	0.002409639	0.012048193	0.007228916	0.002409639	0.014457831	0.009638554	0.007228916	0.002409639	0.002409639	0.004819277	0.007228916	0.012048193	0.004819277	0	0.007228916	0.004819277	0.009638554	0.002409639	0.009638554	0	0.004819277	0.009638554	0.002409639	0.004819277	0.004819277	0.012048193	0	0.007228916	0	0.007228916	0.002409639	0.014457831	0	0.002409639	0.014457831	0.012048193	0.01686747	0.009638554	0.002409639	0.002409639	0	0.007228916	0.002409639	0.004819277	0	0.004819277	0
C_trachomatis_RAND_15	-18.5	0	1000	0	1	0	1	0.01010101	0	0.02020202	0	0.02020202	0.02020202	0.01010101	0.01010101	0.01010101	0	0.02020202	0	0.03030303	0	0.01010101	0	0.02020202	0.01010101	0	0.01010101	0	0	0.01010101	0.01010101	0.01010101	0	0.01010101	0	0.01010101	0.01010101	0.01010101	0.02020202	0	0.02020202	0	0.01010101	0	0	0.01010101	0.01010101	0.02020202	0.02020202	0.02020202	0	0	0.02020202	0	0.02020202	0	0	0	0	0	0.01010101	0	0.02020202	0.02020202	0	0.01010101	0.02020202	0.01010101	0.02020202	0	0.01010101	0	0	0	0.01010101	0	0	0	0	0	0	0.03030303	0	0.01010101	0	0	0.02020202	0.02020202	0.03030303	0	0.01010101	0	0	0	0	0.01010101	0	0	0.03030303	0.02020202	0	0	0.02020202	0	0.01010101	0	0	0	0.02020202	0	0	0.01010101	0.01010101	0	0	0.02020202	0.01010101	0	0.01010101	0	0	0.02020202	0	0	0	0.02020202	0.01010101	0	0	0	0	0	0.02020202	0.01010101	0	0.02020202	0	0	0	0.01010101	0	0.02020202	0	0
C_trachomatis_RAND_16	-11	-15	1000	0	1	0	1	0.028985507	0	0.014492754	0.014492754	0	0	0	0	0	0.014492754	0.014492754	0.014492754	0	0	0	0.028985507	0	0	0.028985507	0	0	0	0	0.014492754	0.014492754	0	0	0	0	0.014492754	0.014492754	0.014492754	0.028985507	0.014492754	0	0	0	0	0.014492754	0	0.014492754	0	0	0.028985507	0.014492754	0.014492754	0.014492754	0	0.014492754	0.014492754	0	0	0	0	0.014492754	0.014492754	0.028985507	0	0.014492754	0	0	0	0.014492754	0.014492754	0.028985507	0.014492754	0.014492754	0.014492754	0	0	0	0.014492754	0.014492754	0.028985507	0	0	0	0	0	0	0	0.014492754	0	0	0	0	0	0	0	0	0	0.014492754	0	0	0	0.014492754	0.028985507	0	0.014492754	0.014492754	0.014492754	0	0.014492754	0	0.014492754	0	0.014492754	0	0.014492754	0	0	0	0	0	0	0.014492754	0	0.014492754	0	0.028985507	0	0	0	0.014492754	0.028985507	0	0	0.014492754	0.014492754	0.014492754	0	0.014492754	0	0.028985507	0	0	0
C_trachomatis_RAND_18	-6.5	-627	823	0	1	0	1	0.051282051	0.025641026	0.025641026	0.051282051	0.025641026	0	0	0.025641026	0	0	0.051282051	0	0.025641026	0	0.025641026	0	0	0	0	0.025641026	0	0	0	0.051282051	0	0	0	0	0	0.025641026	0	0	0	0.025641026	0.025641026	0	0	0	0	0	0	0	0	0	0	0.051282051	0	0	0	0.025641026	0	0	0.051282051	0	0	0	0	0	0.025641026	0	0	0	0	0	0	0	0	0	0	0.025641026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025641026	0	0.025641026	0	0	0	0.025641026	0	0	0.025641026	0	0	0.025641026	0	0	0.025641026	0	0	0	0	0	0	0	0	0	0	0	0	0.051282051	0.025641026	0	0	0	0	0.051282051	0	0.025641026	0	0.025641026	0	0	0.025641026	0	0	0
C_trachomatis_RAND_19	-5.1	-396	1000	0	0	0	0	0.064516129	0	0.016129032	0.048387097	0	0	0	0	0.016129032	0	0.016129032	0	0.016129032	0.016129032	0	0.032258065	0	0	0	0.016129032	0	0	0	0	0	0	0	0	0	0	0	0.016129032	0	0.016129032	0.016129032	0.032258065	0	0	0	0.032258065	0	0	0	0	0	0.016129032	0.016129032	0.016129032	0	0	0.048387097	0	0	0.016129032	0.032258065	0	0.016129032	0.032258065	0	0	0	0	0	0	0.016129032	0.016129032	0.016129032	0.016129032	0.032258065	0	0	0	0	0.016129032	0.016129032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048387097	0	0.016129032	0	0.064516129	0	0	0	0	0.016129032	0.016129032	0	0.016129032	0	0	0	0	0	0	0.016129032	0	0	0	0.016129032	0	0	0	0	0	0	0	0.016129032	0.016129032	0	0.016129032	0.016129032	0	0.048387097	0	0	0
C_trachomatis_RAND_21	-4.2	-58	1000	0	0	0	0	0.010204082	0	0.010204082	0.020408163	0	0.010204082	0	0	0.020408163	0.010204082	0.010204082	0	0.010204082	0.010204082	0.010204082	0.010204082	0	0	0.010204082	0.010204082	0	0.020408163	0.010204082	0.010204082	0	0	0	0	0	0.010204082	0	0.010204082	0	0.051020408	0.010204082	0	0	0.010204082	0.010204082	0.020408163	0.010204082	0.020408163	0	0.010204082	0	0.010204082	0.010204082	0	0	0.010204082	0.010204082	0.010204082	0	0.010204082	0.010204082	0.020408163	0.010204082	0	0.010204082	0	0	0.010204082	0.020408163	0	0.010204082	0	0.010204082	0	0.020408163	0	0	0	0	0	0	0	0.020408163	0.020408163	0	0	0.040816327	0.010204082	0.010204082	0	0.010204082	0.010204082	0	0.010204082	0.010204082	0	0	0.020408163	0	0.010204082	0	0.020408163	0.010204082	0	0.010204082	0.020408163	0.010204082	0.010204082	0.010204082	0	0.010204082	0.010204082	0.010204082	0	0.010204082	0	0	0	0.010204082	0	0.010204082	0.010204082	0	0.010204082	0	0	0.010204082	0	0	0.010204082	0.030612245	0	0	0	0.030612245	0	0	0.010204082	0	0.020408163	0	0	0
C_trachomatis_RAND_22	-12.7	-780	1000	0	0	0	0	0.021505376	0.021505376	0.021505376	0.021505376	0.032258065	0	0	0.010752688	0.032258065	0	0.010752688	0	0.021505376	0	0	0.010752688	0.032258065	0.010752688	0.021505376	0	0.010752688	0	0	0.010752688	0.010752688	0	0.010752688	0	0	0.010752688	0.010752688	0.010752688	0.021505376	0.010752688	0.010752688	0	0	0	0	0.010752688	0.010752688	0.010752688	0.010752688	0	0	0.032258065	0.010752688	0.010752688	0	0	0	0	0	0	0	0.010752688	0.010752688	0	0.021505376	0.021505376	0.010752688	0.010752688	0	0	0.010752688	0	0.010752688	0	0	0	0.010752688	0.010752688	0	0.010752688	0	0.010752688	0.010752688	0	0	0.010752688	0.010752688	0	0.010752688	0.010752688	0	0	0	0.010752688	0	0	0.021505376	0.010752688	0	0	0	0.010752688	0	0.010752688	0	0.010752688	0.010752688	0	0.010752688	0.010752688	0.010752688	0	0.010752688	0	0.010752688	0	0	0.010752688	0	0	0	0.021505376	0.010752688	0	0.010752688	0.021505376	0.010752688	0	0.010752688	0	0	0	0.032258065	0.010752688	0.010752688	0.010752688	0	0	0	0	0.010752688	0	0
C_trachomatis_RAND_23	-6.2	0	1000	0	0	0	0	0.024096386	0	0.024096386	0.036144578	0	0	0	0.012048193	0	0.012048193	0	0.012048193	0.024096386	0.012048193	0.024096386	0.012048193	0.024096386	0	0.012048193	0	0	0	0	0	0	0.012048193	0	0	0	0.012048193	0	0.012048193	0	0	0.012048193	0.012048193	0.012048193	0	0	0	0.024096386	0	0.012048193	0	0	0	0	0.012048193	0.024096386	0.012048193	0.012048193	0.012048193	0.036144578	0	0	0.036144578	0.012048193	0	0.036144578	0	0	0.012048193	0	0	0.012048193	0.012048193	0.012048193	0	0.012048193	0	0	0	0	0	0	0.012048193	0.012048193	0.012048193	0	0.012048193	0	0	0.012048193	0	0.012048193	0	0.012048193	0.012048193	0	0.012048193	0	0	0	0	0.024096386	0	0	0.024096386	0	0	0.024096386	0	0.024096386	0	0.012048193	0	0.036144578	0	0	0	0	0.012048193	0.012048193	0	0	0	0	0	0.012048193	0	0	0.024096386	0	0.012048193	0.012048193	0.012048193	0	0	0	0	0.024096386	0	0	0.024096386	0	0.012048193	0
C_trachomatis_RAND_25	-8.4	-217	1000	0	1	44	1	0.047619048	0.019047619	0.019047619	0.019047619	0.028571429	0.00952381	0	0.038095238	0.00952381	0	0.00952381	0.00952381	0.028571429	0.00952381	0	0.00952381	0.028571429	0.028571429	0	0.00952381	0	0.00952381	0.00952381	0.00952381	0	0	0	0	0.00952381	0.019047619	0	0	0.00952381	0.00952381	0.00952381	0	0	0.00952381	0	0.019047619	0	0.00952381	0	0	0	0.057142857	0	0	0.00952381	0.028571429	0	0	0.019047619	0	0	0.019047619	0	0.019047619	0.00952381	0.00952381	0	0.019047619	0.00952381	0	0.00952381	0	0	0.019047619	0.00952381	0	0	0	0	0	0	0	0	0.00952381	0	0.019047619	0.00952381	0	0	0	0	0	0	0	0	0	0	0.028571429	0.00952381	0	0.00952381	0.019047619	0.00952381	0	0.00952381	0	0	0	0.00952381	0	0	0.00952381	0.019047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00952381	0.00952381	0	0	0	0.047619048	0.047619048	0.00952381	0.00952381	0	0.00952381	0	0	0	0	0.00952381	0
C_trachomatis_RAND_26	-6.6	0	1000	0	0	0	0	0.025641026	0.025641026	0	0	0	0	0	0.051282051	0	0.025641026	0	0.025641026	0.025641026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025641026	0.025641026	0	0.025641026	0	0.025641026	0	0.051282051	0	0	0	0	0	0	0	0.025641026	0	0	0.025641026	0	0	0	0	0	0.025641026	0.025641026	0	0	0.025641026	0	0	0.025641026	0.025641026	0	0	0	0.025641026	0.025641026	0	0	0	0.025641026	0.025641026	0	0.051282051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025641026	0	0	0	0.025641026	0	0	0	0.025641026	0.025641026	0	0	0	0.025641026	0	0	0	0.025641026	0	0	0	0	0	0	0.051282051	0	0	0	0	0.025641026	0	0	0.025641026	0	0	0	0	0	0	0	0.076923077	0	0	0	0	0
C_trachomatis_RAND_27	-76.5	-661	1000	0	0	0	0	0.042288557	0.007462687	0.019900498	0.009950249	0.004975124	0	0.007462687	0.007462687	0.037313433	0.002487562	0.009950249	0.007462687	0.017412935	0.012437811	0.007462687	0.002487562	0.009950249	0.002487562	0.002487562	0.007462687	0.002487562	0.004975124	0.002487562	0.004975124	0.009950249	0.002487562	0.004975124	0	0.012437811	0.007462687	0	0.019900498	0.009950249	0.039800995	0.017412935	0.024875622	0.004975124	0.002487562	0.002487562	0.009950249	0	0.004975124	0.009950249	0.007462687	0.002487562	0.009950249	0.007462687	0.012437811	0.002487562	0.004975124	0.004975124	0.009950249	0.004975124	0.009950249	0.007462687	0.017412935	0.007462687	0.007462687	0.012437811	0.002487562	0.009950249	0.009950249	0.004975124	0.002487562	0.017412935	0.004975124	0	0.004975124	0.007462687	0.004975124	0	0.002487562	0.004975124	0.007462687	0.004975124	0	0	0.002487562	0.002487562	0.004975124	0.004975124	0.004975124	0	0.002487562	0.007462687	0.002487562	0	0.007462687	0.002487562	0.004975124	0.002487562	0.012437811	0.007462687	0.004975124	0.002487562	0.007462687	0.004975124	0.009950249	0.012437811	0.014925373	0.019900498	0.004975124	0.004975124	0.004975124	0.017412935	0.02238806	0.007462687	0.004975124	0.012437811	0.004975124	0.002487562	0.002487562	0.007462687	0	0.009950249	0.009950249	0.002487562	0	0	0.004975124	0.004975124	0.007462687	0	0.007462687	0.009950249	0.004975124	0.004975124	0.002487562	0.014925373	0.002487562	0.009950249	0.002487562	0	0.012437811	0.002487562	0.004975124	0
C_trachomatis_RAND_28	-5	-17	1000	0	1	264	0	0	0.032258065	0	0	0.032258065	0	0	0	0	0.032258065	0.016129032	0.016129032	0	0.016129032	0	0	0.032258065	0.016129032	0.016129032	0	0.016129032	0	0	0	0	0	0	0	0.016129032	0	0.016129032	0	0	0.032258065	0.016129032	0.032258065	0	0	0.016129032	0.032258065	0	0	0.032258065	0	0.016129032	0.016129032	0	0	0	0	0	0	0.032258065	0.016129032	0	0	0.016129032	0	0.016129032	0	0.016129032	0.032258065	0	0	0	0.016129032	0	0.016129032	0	0.016129032	0	0.016129032	0	0	0	0	0	0	0	0	0.016129032	0	0	0	0	0	0	0	0	0	0	0.016129032	0.032258065	0	0	0.016129032	0	0.016129032	0.016129032	0.032258065	0	0	0.016129032	0.016129032	0.032258065	0	0	0	0	0	0	0	0	0	0.016129032	0.016129032	0	0	0	0	0	0	0	0.032258065	0.016129032	0	0.016129032	0	0.016129032	0	0	0	0	0.032258065	0	0	0
C_trachomatis_RAND_29	-44.2	-141	0	0	0	0	1	0.019543974	0.016286645	0.026058632	0.009771987	0.003257329	0.009771987	0.006514658	0.006514658	0.035830619	0.022801303	0.016286645	0.003257329	0.019543974	0.009771987	0.003257329	0.006514658	0.003257329	0	0.003257329	0.006514658	0	0.006514658	0.006514658	0.006514658	0.013029316	0.006514658	0.003257329	0	0.003257329	0.016286645	0	0.042345277	0.003257329	0.013029316	0.003257329	0.013029316	0.013029316	0.003257329	0.013029316	0.006514658	0.013029316	0.003257329	0.006514658	0.003257329	0.006514658	0.013029316	0.003257329	0.009771987	0.006514658	0.006514658	0.006514658	0.009771987	0	0.003257329	0.003257329	0.003257329	0.009771987	0.022801303	0.009771987	0	0.019543974	0	0.003257329	0	0.009771987	0.003257329	0.003257329	0.006514658	0.003257329	0	0.013029316	0.003257329	0	0.003257329	0.003257329	0	0.006514658	0	0	0	0.009771987	0.003257329	0.003257329	0.022801303	0.003257329	0	0	0.003257329	0	0.016286645	0	0.003257329	0.003257329	0.003257329	0.006514658	0.013029316	0.009771987	0.003257329	0.016286645	0.016286645	0.029315961	0.006514658	0.009771987	0.006514658	0.009771987	0.019543974	0.006514658	0.003257329	0.013029316	0.003257329	0	0	0	0	0.013029316	0.003257329	0.003257329	0	0	0	0	0.016286645	0	0.009771987	0.003257329	0.003257329	0.009771987	0	0.006514658	0.003257329	0.022801303	0.016286645	0.009771987	0.013029316	0.003257329	0	0
C_trachomatis_RAND_30	-65.1	0	1000	0	1	0	1	0.024509804	0.007352941	0.019607843	0.012254902	0.014705882	0.004901961	0.00245098	0.012254902	0.022058824	0.007352941	0.007352941	0.012254902	0.012254902	0.007352941	0.017156863	0.004901961	0.009803922	0.00245098	0.014705882	0.007352941	0.007352941	0.004901961	0	0.007352941	0.00245098	0.00245098	0	0	0.004901961	0.009803922	0.009803922	0.019607843	0.004901961	0.012254902	0.014705882	0.017156863	0.00245098	0.00245098	0.004901961	0.014705882	0.00245098	0.004901961	0.007352941	0.009803922	0.007352941	0.012254902	0.012254902	0.00245098	0.004901961	0.012254902	0.007352941	0.00245098	0.007352941	0.009803922	0.007352941	0.012254902	0.014705882	0.007352941	0.014705882	0.009803922	0.007352941	0.007352941	0.00245098	0.00245098	0.014705882	0.009803922	0.007352941	0.007352941	0.00245098	0.00245098	0.00245098	0.007352941	0.00245098	0.007352941	0.009803922	0.007352941	0.00245098	0.004901961	0.00245098	0.007352941	0.007352941	0.00245098	0	0.00245098	0.009803922	0.00245098	0	0.00245098	0.00245098	0	0	0.009803922	0.009803922	0.00245098	0.007352941	0.009803922	0.009803922	0.014705882	0.009803922	0.012254902	0.007352941	0.007352941	0.00245098	0.004901961	0.009803922	0.004901961	0.007352941	0.007352941	0.007352941	0.007352941	0.00245098	0.004901961	0.00245098	0.00245098	0.009803922	0.007352941	0.004901961	0.00245098	0.00245098	0.009803922	0.007352941	0.00245098	0	0.007352941	0.00245098	0.009803922	0.017156863	0.009803922	0.004901961	0.004901961	0.019607843	0.00245098	0	0.012254902	0.004901961	0.012254902	0
C_trachomatis_RAND_31	0.3	-164	1000	0	0	0	0	0.037974684	0	0.025316456	0.050632911	0	0	0	0.012658228	0.037974684	0.012658228	0.012658228	0	0.037974684	0.025316456	0	0.012658228	0	0	0.012658228	0	0.012658228	0	0	0	0.012658228	0	0	0	0.012658228	0.012658228	0	0.012658228	0	0	0.025316456	0	0	0.025316456	0	0.025316456	0	0	0	0	0	0	0.025316456	0.025316456	0	0	0.012658228	0.012658228	0	0.012658228	0	0	0.025316456	0.012658228	0.025316456	0	0.012658228	0	0	0	0	0	0.012658228	0.012658228	0	0	0.012658228	0	0	0	0	0	0	0.012658228	0	0	0	0.037974684	0	0	0	0	0	0.012658228	0	0.012658228	0	0.012658228	0	0	0	0.012658228	0	0	0.012658228	0.012658228	0.037974684	0.012658228	0	0	0	0	0	0.012658228	0.012658228	0	0	0	0.012658228	0	0.012658228	0.012658228	0	0	0	0	0.012658228	0.012658228	0	0	0	0	0.012658228	0.012658228	0.012658228	0	0.025316456	0	0.012658228	0.025316456	0.012658228	0	0
C_trachomatis_RAND_32	-4.08	-418	1000	0	1	0	1	0	0	0	0.014492754	0	0	0	0.014492754	0.014492754	0.014492754	0.014492754	0	0.028985507	0.014492754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014492754	0	0.014492754	0.014492754	0	0.028985507	0.014492754	0.014492754	0.014492754	0	0.014492754	0.014492754	0	0.014492754	0	0	0.014492754	0.014492754	0	0.028985507	0.014492754	0.028985507	0.014492754	0	0.014492754	0.014492754	0	0.014492754	0.014492754	0	0	0.014492754	0	0	0	0	0	0.028985507	0.014492754	0.014492754	0.014492754	0	0.014492754	0	0.014492754	0	0.014492754	0	0.014492754	0	0	0	0	0.028985507	0	0	0	0.014492754	0	0.014492754	0	0	0	0	0	0	0	0.028985507	0.028985507	0.014492754	0	0.043478261	0.014492754	0	0	0	0.043478261	0.014492754	0.028985507	0	0	0.014492754	0.014492754	0.014492754	0.014492754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014492754	0	0	0.014492754	0	0.028985507	0.014492754	0	0
C_trachomatis_RAND_33	-63.49	0	0	0	0	0	0	0.035971223	0.016786571	0.021582734	0.023980815	0.011990408	0.007194245	0.004796163	0.007194245	0.014388489	0.011990408	0.007194245	0.011990408	0.014388489	0.007194245	0.007194245	0.009592326	0.014388489	0.004796163	0.004796163	0.007194245	0.009592326	0.004796163	0	0.009592326	0.004796163	0	0.002398082	0.002398082	0.007194245	0.007194245	0	0.014388489	0.011990408	0.021582734	0.007194245	0.011990408	0.007194245	0	0.004796163	0.014388489	0.007194245	0.007194245	0.004796163	0.009592326	0.004796163	0.007194245	0.011990408	0.011990408	0.004796163	0	0.002398082	0.004796163	0.014388489	0.002398082	0.004796163	0.007194245	0.009592326	0.007194245	0.021582734	0.004796163	0.007194245	0.009592326	0.002398082	0.002398082	0.002398082	0.004796163	0.009592326	0.004796163	0.002398082	0.007194245	0.014388489	0.007194245	0.004796163	0.009592326	0.004796163	0	0.004796163	0	0	0.014388489	0.007194245	0.014388489	0.002398082	0.004796163	0	0.002398082	0.002398082	0.004796163	0.002398082	0	0.004796163	0.004796163	0.002398082	0.009592326	0.014388489	0.004796163	0.002398082	0.004796163	0.004796163	0.011990408	0.026378897	0.002398082	0	0.007194245	0.023980815	0.007194245	0.007194245	0	0.009592326	0.004796163	0.007194245	0.007194245	0.007194245	0	0.004796163	0.016786571	0.004796163	0.009592326	0.002398082	0.004796163	0.007194245	0.002398082	0.002398082	0.002398082	0.002398082	0.007194245	0.014388489	0.009592326	0.011990408	0.007194245	0.002398082	0.004796163	0.004796163	0.004796163	0	0.009592326	0
C_trachomatis_RAND_35	-9.6	-150	1000	0	1	0	1	0.030612245	0.06122449	0.010204082	0.020408163	0.030612245	0.010204082	0.010204082	0.020408163	0	0	0.010204082	0.020408163	0.010204082	0.010204082	0	0.020408163	0.030612245	0	0	0.010204082	0	0	0.010204082	0	0	0	0.010204082	0	0.020408163	0	0.010204082	0.010204082	0	0	0	0.010204082	0	0	0	0.010204082	0	0.010204082	0	0	0.030612245	0	0	0.010204082	0	0.010204082	0.020408163	0.010204082	0	0	0	0.010204082	0	0.030612245	0.051020408	0	0.010204082	0	0	0	0	0.010204082	0	0	0.010204082	0	0.020408163	0.010204082	0	0.010204082	0	0	0.020408163	0	0	0	0.010204082	0	0.010204082	0	0	0	0	0.020408163	0	0	0	0.010204082	0	0	0.020408163	0	0.020408163	0	0	0.010204082	0.030612245	0	0.010204082	0	0.010204082	0	0	0.010204082	0.030612245	0.010204082	0	0.020408163	0	0	0	0.020408163	0	0.020408163	0	0	0	0	0	0	0.010204082	0.010204082	0.010204082	0	0	0	0.010204082	0.010204082	0	0.010204082	0	0.010204082	0
C_trachomatis_RAND_36	-12.79	-174	1000	0	0	0	0	0.045045045	0.018018018	0.036036036	0.027027027	0.018018018	0.009009009	0	0	0.036036036	0	0.018018018	0.009009009	0.027027027	0.018018018	0.009009009	0	0.009009009	0	0	0.018018018	0.009009009	0	0	0.009009009	0	0	0.009009009	0	0	0	0	0.036036036	0	0	0.009009009	0.009009009	0.009009009	0.018018018	0.009009009	0	0	0.018018018	0	0	0.009009009	0.027027027	0.018018018	0.027027027	0	0	0.009009009	0.018018018	0	0	0	0	0.027027027	0	0.018018018	0.009009009	0	0	0	0	0	0.009009009	0	0	0.009009009	0	0.009009009	0.009009009	0.009009009	0	0.027027027	0.009009009	0	0	0	0	0.009009009	0	0	0	0	0	0	0	0	0.009009009	0	0.009009009	0	0.009009009	0	0.009009009	0	0	0	0.027027027	0	0	0	0	0	0	0.009009009	0	0.009009009	0	0	0.009009009	0.018018018	0	0.045045045	0.018018018	0	0	0	0.018018018	0.009009009	0.009009009	0	0	0	0	0.054054054	0.009009009	0.009009009	0.018018018	0	0.018018018	0	0	0	0	0
C_trachomatis_RAND_37	-13.3	0	1000	0	0	0	0	0.009009009	0.009009009	0.009009009	0.009009009	0.027027027	0	0	0	0.018018018	0.009009009	0.009009009	0.018018018	0	0.018018018	0	0.027027027	0.009009009	0.009009009	0.018018018	0.009009009	0	0	0	0	0	0	0	0	0.009009009	0	0	0.054054054	0.009009009	0	0.009009009	0	0	0	0.027027027	0.027027027	0	0	0	0.018018018	0.009009009	0	0	0	0	0.009009009	0.018018018	0	0.009009009	0	0	0.009009009	0.009009009	0.045045045	0.018018018	0	0	0.009009009	0	0	0.036036036	0.018018018	0.009009009	0	0.009009009	0.009009009	0.027027027	0.009009009	0.018018018	0.009009009	0	0	0	0	0	0.009009009	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018018018	0.009009009	0.018018018	0.018018018	0.009009009	0	0.045045045	0.009009009	0.009009009	0.009009009	0	0	0.027027027	0	0	0.018018018	0	0.027027027	0	0	0	0	0.009009009	0.009009009	0.009009009	0.009009009	0.009009009	0	0	0	0.009009009	0	0.009009009	0	0	0.018018018	0	0.009009009	0.018018018	0	0.009009009	0.009009009	0.009009009	0
C_trachomatis_RAND_38	-9.29	-675	1000	0	1	0	1	0.010204082	0.030612245	0.010204082	0	0.010204082	0.010204082	0.020408163	0.010204082	0.010204082	0	0	0.020408163	0.020408163	0	0.020408163	0.010204082	0	0	0.030612245	0	0.010204082	0	0	0	0	0	0.010204082	0.010204082	0	0	0	0.051020408	0	0.030612245	0	0.010204082	0	0	0	0.020408163	0	0.010204082	0.010204082	0	0	0.030612245	0.010204082	0	0.010204082	0.010204082	0.030612245	0	0	0	0.020408163	0.010204082	0.020408163	0.020408163	0.010204082	0.010204082	0	0	0	0.010204082	0.030612245	0	0.020408163	0	0	0	0.010204082	0	0	0	0	0	0	0	0	0	0.010204082	0	0	0	0	0	0	0.010204082	0	0	0	0	0	0	0	0.030612245	0	0.020408163	0	0.020408163	0.010204082	0.010204082	0	0	0.040816327	0.010204082	0.040816327	0	0.020408163	0	0.010204082	0	0	0	0	0	0	0.010204082	0	0.010204082	0	0	0.010204082	0	0.010204082	0	0.020408163	0.020408163	0	0	0.010204082	0.020408163	0	0.010204082	0.010204082	0	0
